영업일자,매출수량,month,season,is_weekend,is_holiday,is_day_off,영업장명,메뉴명
2023-11-01,122,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-02,151,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-03,144,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-04,193,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-05,149,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-06,84,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-07,134,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-08,137,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-09,160,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-10,97,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-11,105,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-12,104,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-13,66,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-14,94,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-15,69,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-16,34,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-17,26,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-18,57,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-19,54,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-20,0,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-21,40,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-22,14,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-23,23,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-24,8,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-25,25,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-26,39,11,Autumn,1,0,1,화담숲주막,느린마을 막걸리
2023-11-27,0,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-28,0,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-29,0,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-11-30,0,11,Autumn,0,0,0,화담숲주막,느린마을 막걸리
2023-12-01,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-02,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-03,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-04,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-05,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-06,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-07,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-08,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-09,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-10,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-11,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-12,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-13,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-14,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-15,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-16,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-17,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-18,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-19,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-20,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-21,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-22,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-23,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-24,0,12,Winter,1,0,1,화담숲주막,느린마을 막걸리
2023-12-25,0,12,Winter,0,1,1,화담숲주막,느린마을 막걸리
2023-12-26,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-27,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-28,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
2023-12-29,0,12,Winter,0,0,0,화담숲주막,느린마을 막걸리
