영업일자,매출수량,month,season,is_weekend,is_holiday,is_day_off,영업장명,메뉴명
2023-06-06,0,6,Summer,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-06-07,97,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-08,1,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-09,154,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-10,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-11,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-12,107,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-13,122,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-14,4,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-15,106,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-16,64,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-17,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-18,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-19,50,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-20,68,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-21,166,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-22,63,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-23,0,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-24,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-25,0,6,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-06-26,0,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-27,156,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-28,18,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-29,109,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-06-30,1,6,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-01,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-02,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-03,0,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-04,217,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-05,4,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-06,51,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-07,1,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-08,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-09,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-10,40,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-11,14,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-12,18,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-13,100,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-14,76,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-15,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-16,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-17,0,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-18,131,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-19,5,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-20,40,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-21,54,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-22,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-23,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-24,32,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-25,97,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-26,3,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-27,21,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-28,0,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-07-29,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-30,0,7,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-07-31,2,7,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-01,4,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-02,2,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-03,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-04,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-05,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-06,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-07,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-08,9,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-09,4,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-10,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-11,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-12,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-13,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-14,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-15,0,8,Summer,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-08-16,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-17,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-18,8,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-19,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-20,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-21,0,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-22,52,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-23,4,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-24,9,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-25,45,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-26,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-27,0,8,Summer,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-08-28,33,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-29,34,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-30,42,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-08-31,55,8,Summer,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-01,87,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-02,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-03,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-04,0,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-05,0,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-06,29,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-07,81,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-08,37,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-09,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-10,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-11,0,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-12,41,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-13,8,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-14,95,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-15,140,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-16,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-17,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-18,3,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-19,24,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-20,113,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-21,179,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-22,63,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-23,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-24,0,9,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-09-25,68,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-26,52,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-27,0,9,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-09-28,0,9,Autumn,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-09-29,0,9,Autumn,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-09-30,4,9,Autumn,1,1,1,미라시아,"(단체)브런치주중 36,000"
2023-10-01,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-02,0,10,Autumn,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-10-03,0,10,Autumn,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-10-04,0,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-05,30,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-06,69,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-07,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-08,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-09,0,10,Autumn,0,1,1,미라시아,"(단체)브런치주중 36,000"
2023-10-10,46,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-11,74,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-12,128,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-13,76,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-14,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-15,4,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-16,0,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-17,11,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-18,85,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-19,42,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-20,54,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-21,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-22,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-23,64,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-24,89,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-25,31,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-26,24,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-27,30,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-28,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-29,0,10,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-10-30,46,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-10-31,128,10,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-01,60,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-02,67,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-03,58,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-04,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-05,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-06,142,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-07,102,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-08,89,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-09,141,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-10,105,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-11,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-12,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-13,7,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-14,0,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-15,60,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-16,121,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-17,8,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-18,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-19,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
2023-11-20,0,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-21,55,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-22,115,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-23,135,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-24,109,11,Autumn,0,0,0,미라시아,"(단체)브런치주중 36,000"
2023-11-25,0,11,Autumn,1,0,1,미라시아,"(단체)브런치주중 36,000"
