영업일자,매출수량,month,season,is_weekend,is_holiday,is_day_off,영업장명,메뉴명
2023-02-20,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-21,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-22,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-23,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-24,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-25,0,2,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-02-26,0,2,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-02-27,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-02-28,0,2,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-03-01,0,3,Spring,0,1,1,화담숲카페,메밀미숫가루
2023-03-02,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-03,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-04,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-05,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-06,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-07,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-08,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-09,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-10,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-11,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-12,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-13,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-14,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-15,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-16,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-17,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-18,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-19,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-20,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-21,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-22,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-23,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-24,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-25,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-26,0,3,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-03-27,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-28,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-29,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-30,0,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-03-31,104,3,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-01,195,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-02,117,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-03,0,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-04,93,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-05,3,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-06,18,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-07,52,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-08,100,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-09,101,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-10,0,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-11,9,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-12,66,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-13,28,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-14,52,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-15,24,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-16,51,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-17,0,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-18,4,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-19,56,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-20,64,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-21,53,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-22,84,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-23,69,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-24,0,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-25,4,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-26,14,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-27,39,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-28,23,4,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-04-29,24,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-04-30,52,4,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-01,68,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-02,24,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-03,23,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-04,22,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-05,14,5,Spring,0,1,1,화담숲카페,메밀미숫가루
2023-05-06,11,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-07,37,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-08,0,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-09,15,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-10,27,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-11,24,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-12,23,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-13,71,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-14,54,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-15,0,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-16,55,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-17,29,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-18,15,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-19,50,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-20,80,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-21,40,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-22,0,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-23,26,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-24,21,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-25,42,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-26,20,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-27,25,5,Spring,1,1,1,화담숲카페,메밀미숫가루
2023-05-28,7,5,Spring,1,0,1,화담숲카페,메밀미숫가루
2023-05-29,52,5,Spring,0,1,1,화담숲카페,메밀미숫가루
2023-05-30,16,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-05-31,15,5,Spring,0,0,0,화담숲카페,메밀미숫가루
2023-06-01,7,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-02,27,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-03,97,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-04,103,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-05,53,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-06,116,6,Summer,0,1,1,화담숲카페,메밀미숫가루
2023-06-07,9,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-08,5,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-09,28,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-10,60,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-11,54,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-12,0,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-13,31,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-14,19,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-15,35,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-16,25,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-17,81,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-18,88,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-19,0,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-20,12,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-21,11,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-22,18,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-23,34,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-24,82,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-25,60,6,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-06-26,0,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-27,19,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-28,15,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-29,2,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-06-30,17,6,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-01,67,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-02,31,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-03,0,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-04,5,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-05,9,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-06,12,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-07,20,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-08,40,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-09,17,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-10,0,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-11,1,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-12,16,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-13,3,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-14,4,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-15,17,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-16,12,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-17,0,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-18,4,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-19,29,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-20,7,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-21,20,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-22,28,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-23,3,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-24,0,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-25,20,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-26,13,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-27,27,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-28,23,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-07-29,56,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-30,25,7,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-07-31,0,7,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-01,29,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-02,13,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-03,13,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-04,22,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-05,20,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-06,20,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-07,0,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-08,19,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-09,15,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-10,0,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-11,3,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-12,14,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-13,36,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-14,27,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-15,51,8,Summer,0,1,1,화담숲카페,메밀미숫가루
2023-08-16,29,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-17,26,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-18,17,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-19,34,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-20,37,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-21,0,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-22,12,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-23,1,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-24,5,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-25,12,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-26,28,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-27,26,8,Summer,1,0,1,화담숲카페,메밀미숫가루
2023-08-28,0,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-29,9,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-30,3,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-08-31,2,8,Summer,0,0,0,화담숲카페,메밀미숫가루
2023-09-01,16,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-02,77,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-03,28,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-04,0,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-05,17,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-06,10,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-07,15,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-08,18,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-09,40,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-10,30,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-11,0,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-12,47,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-13,4,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-14,51,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-15,6,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-16,32,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-17,39,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-18,0,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-19,20,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-20,1,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-21,26,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-22,31,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-23,53,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-24,50,9,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-09-25,0,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-26,12,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-27,10,9,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-09-28,63,9,Autumn,0,1,1,화담숲카페,메밀미숫가루
2023-09-29,94,9,Autumn,0,1,1,화담숲카페,메밀미숫가루
2023-09-30,64,9,Autumn,1,1,1,화담숲카페,메밀미숫가루
2023-10-01,77,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-02,96,10,Autumn,0,1,1,화담숲카페,메밀미숫가루
2023-10-03,54,10,Autumn,0,1,1,화담숲카페,메밀미숫가루
2023-10-04,13,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-05,9,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-06,26,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-07,83,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-08,74,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-09,64,10,Autumn,0,1,1,화담숲카페,메밀미숫가루
2023-10-10,29,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-11,54,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-12,38,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-13,67,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-14,38,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-15,80,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-16,0,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-17,80,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-18,91,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-19,47,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-20,88,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-21,104,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-22,128,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-23,116,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-24,105,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-25,106,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-26,92,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-27,103,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-28,124,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-29,149,10,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-10-30,142,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-10-31,106,10,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-01,94,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-02,141,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-03,125,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-04,114,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-05,81,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-06,61,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-07,69,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-08,67,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-09,104,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-10,34,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-11,75,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-12,64,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-13,34,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-14,41,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-15,32,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-16,14,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-17,23,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-18,43,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-19,56,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-20,0,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-21,14,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-22,1,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-23,15,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-24,4,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-25,13,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-26,21,11,Autumn,1,0,1,화담숲카페,메밀미숫가루
2023-11-27,0,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-28,0,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-29,0,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-11-30,0,11,Autumn,0,0,0,화담숲카페,메밀미숫가루
2023-12-01,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-02,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-03,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-04,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-05,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-06,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-07,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-08,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-09,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-10,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-11,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-12,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-13,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-14,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-15,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-16,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-17,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-18,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-19,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-20,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-21,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-22,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-23,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-24,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-25,0,12,Winter,0,1,1,화담숲카페,메밀미숫가루
2023-12-26,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-27,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-28,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-29,0,12,Winter,0,0,0,화담숲카페,메밀미숫가루
2023-12-30,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2023-12-31,0,12,Winter,1,0,1,화담숲카페,메밀미숫가루
2024-01-01,0,1,Winter,0,1,1,화담숲카페,메밀미숫가루
2024-01-02,0,1,Winter,0,0,0,화담숲카페,메밀미숫가루
2024-01-03,0,1,Winter,0,0,0,화담숲카페,메밀미숫가루
2024-01-04,0,1,Winter,0,0,0,화담숲카페,메밀미숫가루
2024-01-05,0,1,Winter,0,0,0,화담숲카페,메밀미숫가루
2024-01-06,0,1,Winter,1,0,1,화담숲카페,메밀미숫가루
2024-01-07,0,1,Winter,1,0,1,화담숲카페,메밀미숫가루
2024-01-08,0,1,Winter,0,0,0,화담숲카페,메밀미숫가루
