영업일자,매출수량,month,season,is_weekend,is_holiday,is_day_off,영업장명,메뉴명
2023-03-16,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-17,59,3,Spring,0,0,0,연회장,Cass Beer
2023-03-18,0,3,Spring,1,0,1,연회장,Cass Beer
2023-03-19,0,3,Spring,1,0,1,연회장,Cass Beer
2023-03-20,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-21,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-22,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-23,29,3,Spring,0,0,0,연회장,Cass Beer
2023-03-24,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-25,0,3,Spring,1,0,1,연회장,Cass Beer
2023-03-26,0,3,Spring,1,0,1,연회장,Cass Beer
2023-03-27,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-28,15,3,Spring,0,0,0,연회장,Cass Beer
2023-03-29,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-30,0,3,Spring,0,0,0,연회장,Cass Beer
2023-03-31,0,3,Spring,0,0,0,연회장,Cass Beer
2023-04-01,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-02,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-03,119,4,Spring,0,0,0,연회장,Cass Beer
2023-04-04,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-05,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-06,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-07,300,4,Spring,0,0,0,연회장,Cass Beer
2023-04-08,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-09,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-10,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-11,48,4,Spring,0,0,0,연회장,Cass Beer
2023-04-12,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-13,30,4,Spring,0,0,0,연회장,Cass Beer
2023-04-14,179,4,Spring,0,0,0,연회장,Cass Beer
2023-04-15,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-16,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-17,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-18,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-19,291,4,Spring,0,0,0,연회장,Cass Beer
2023-04-20,44,4,Spring,0,0,0,연회장,Cass Beer
2023-04-21,59,4,Spring,0,0,0,연회장,Cass Beer
2023-04-22,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-23,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-24,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-25,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-26,156,4,Spring,0,0,0,연회장,Cass Beer
2023-04-27,56,4,Spring,0,0,0,연회장,Cass Beer
2023-04-28,0,4,Spring,0,0,0,연회장,Cass Beer
2023-04-29,0,4,Spring,1,0,1,연회장,Cass Beer
2023-04-30,0,4,Spring,1,0,1,연회장,Cass Beer
2023-05-01,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-02,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-03,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-04,14,5,Spring,0,0,0,연회장,Cass Beer
2023-05-05,0,5,Spring,0,1,1,연회장,Cass Beer
2023-05-06,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-07,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-08,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-09,259,5,Spring,0,0,0,연회장,Cass Beer
2023-05-10,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-11,76,5,Spring,0,0,0,연회장,Cass Beer
2023-05-12,133,5,Spring,0,0,0,연회장,Cass Beer
2023-05-13,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-14,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-15,48,5,Spring,0,0,0,연회장,Cass Beer
2023-05-16,-18,5,Spring,0,0,0,연회장,Cass Beer
2023-05-17,85,5,Spring,0,0,0,연회장,Cass Beer
2023-05-18,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-19,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-20,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-21,0,5,Spring,1,0,1,연회장,Cass Beer
2023-05-22,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-23,97,5,Spring,0,0,0,연회장,Cass Beer
2023-05-24,16,5,Spring,0,0,0,연회장,Cass Beer
2023-05-25,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-26,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-27,0,5,Spring,1,1,1,연회장,Cass Beer
2023-05-28,4,5,Spring,1,0,1,연회장,Cass Beer
2023-05-29,0,5,Spring,0,1,1,연회장,Cass Beer
2023-05-30,0,5,Spring,0,0,0,연회장,Cass Beer
2023-05-31,58,5,Spring,0,0,0,연회장,Cass Beer
2023-06-01,22,6,Summer,0,0,0,연회장,Cass Beer
2023-06-02,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-03,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-04,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-05,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-06,0,6,Summer,0,1,1,연회장,Cass Beer
2023-06-07,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-08,134,6,Summer,0,0,0,연회장,Cass Beer
2023-06-09,37,6,Summer,0,0,0,연회장,Cass Beer
2023-06-10,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-11,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-12,20,6,Summer,0,0,0,연회장,Cass Beer
2023-06-13,27,6,Summer,0,0,0,연회장,Cass Beer
2023-06-14,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-15,170,6,Summer,0,0,0,연회장,Cass Beer
2023-06-16,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-17,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-18,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-19,31,6,Summer,0,0,0,연회장,Cass Beer
2023-06-20,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-21,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-22,30,6,Summer,0,0,0,연회장,Cass Beer
2023-06-23,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-24,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-25,0,6,Summer,1,0,1,연회장,Cass Beer
2023-06-26,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-27,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-28,49,6,Summer,0,0,0,연회장,Cass Beer
2023-06-29,0,6,Summer,0,0,0,연회장,Cass Beer
2023-06-30,0,6,Summer,0,0,0,연회장,Cass Beer
2023-07-01,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-02,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-03,27,7,Summer,0,0,0,연회장,Cass Beer
2023-07-04,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-05,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-06,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-07,39,7,Summer,0,0,0,연회장,Cass Beer
2023-07-08,53,7,Summer,1,0,1,연회장,Cass Beer
2023-07-09,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-10,29,7,Summer,0,0,0,연회장,Cass Beer
2023-07-11,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-12,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-13,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-14,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-15,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-16,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-17,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-18,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-19,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-20,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-21,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-22,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-23,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-24,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-25,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-26,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-27,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-28,0,7,Summer,0,0,0,연회장,Cass Beer
2023-07-29,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-30,0,7,Summer,1,0,1,연회장,Cass Beer
2023-07-31,0,7,Summer,0,0,0,연회장,Cass Beer
2023-08-01,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-02,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-03,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-04,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-05,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-06,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-07,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-08,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-09,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-10,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-11,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-12,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-13,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-14,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-15,0,8,Summer,0,1,1,연회장,Cass Beer
2023-08-16,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-17,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-18,29,8,Summer,0,0,0,연회장,Cass Beer
2023-08-19,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-20,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-21,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-22,65,8,Summer,0,0,0,연회장,Cass Beer
2023-08-23,76,8,Summer,0,0,0,연회장,Cass Beer
2023-08-24,59,8,Summer,0,0,0,연회장,Cass Beer
2023-08-25,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-26,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-27,0,8,Summer,1,0,1,연회장,Cass Beer
2023-08-28,244,8,Summer,0,0,0,연회장,Cass Beer
2023-08-29,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-30,0,8,Summer,0,0,0,연회장,Cass Beer
2023-08-31,171,8,Summer,0,0,0,연회장,Cass Beer
2023-09-01,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-02,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-03,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-04,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-05,65,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-06,21,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-07,36,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-08,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-09,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-10,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-11,40,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-12,58,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-13,8,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-14,155,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-15,123,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-16,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-17,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-18,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-19,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-20,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-21,80,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-22,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-23,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-24,0,9,Autumn,1,0,1,연회장,Cass Beer
2023-09-25,73,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-26,62,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-27,0,9,Autumn,0,0,0,연회장,Cass Beer
2023-09-28,0,9,Autumn,0,1,1,연회장,Cass Beer
2023-09-29,0,9,Autumn,0,1,1,연회장,Cass Beer
2023-09-30,0,9,Autumn,1,1,1,연회장,Cass Beer
2023-10-01,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-02,0,10,Autumn,0,1,1,연회장,Cass Beer
2023-10-03,0,10,Autumn,0,1,1,연회장,Cass Beer
2023-10-04,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-05,134,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-06,24,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-07,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-08,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-09,0,10,Autumn,0,1,1,연회장,Cass Beer
2023-10-10,107,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-11,38,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-12,232,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-13,111,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-14,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-15,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-16,83,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-17,69,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-18,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-19,22,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-20,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-21,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-22,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-23,44,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-24,25,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-25,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-26,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-27,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-28,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-29,0,10,Autumn,1,0,1,연회장,Cass Beer
2023-10-30,33,10,Autumn,0,0,0,연회장,Cass Beer
2023-10-31,0,10,Autumn,0,0,0,연회장,Cass Beer
2023-11-01,2,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-02,70,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-03,110,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-04,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-05,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-06,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-07,212,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-08,45,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-09,196,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-10,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-11,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-12,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-13,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-14,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-15,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-16,134,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-17,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-18,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-19,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-20,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-21,22,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-22,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-23,70,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-24,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-25,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-26,0,11,Autumn,1,0,1,연회장,Cass Beer
2023-11-27,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-28,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-29,0,11,Autumn,0,0,0,연회장,Cass Beer
2023-11-30,52,11,Autumn,0,0,0,연회장,Cass Beer
2023-12-01,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-02,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-03,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-04,30,12,Winter,0,0,0,연회장,Cass Beer
2023-12-05,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-06,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-07,105,12,Winter,0,0,0,연회장,Cass Beer
2023-12-08,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-09,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-10,34,12,Winter,1,0,1,연회장,Cass Beer
2023-12-11,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-12,129,12,Winter,0,0,0,연회장,Cass Beer
2023-12-13,94,12,Winter,0,0,0,연회장,Cass Beer
2023-12-14,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-15,11,12,Winter,0,0,0,연회장,Cass Beer
2023-12-16,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-17,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-18,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-19,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-20,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-21,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-22,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-23,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-24,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-25,0,12,Winter,0,1,1,연회장,Cass Beer
2023-12-26,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-27,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-28,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-29,0,12,Winter,0,0,0,연회장,Cass Beer
2023-12-30,0,12,Winter,1,0,1,연회장,Cass Beer
2023-12-31,0,12,Winter,1,0,1,연회장,Cass Beer
2024-01-01,0,1,Winter,0,1,1,연회장,Cass Beer
2024-01-02,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-03,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-04,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-05,181,1,Winter,0,0,0,연회장,Cass Beer
2024-01-06,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-07,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-08,32,1,Winter,0,0,0,연회장,Cass Beer
2024-01-09,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-10,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-11,196,1,Winter,0,0,0,연회장,Cass Beer
2024-01-12,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-13,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-14,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-15,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-16,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-17,68,1,Winter,0,0,0,연회장,Cass Beer
2024-01-18,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-19,72,1,Winter,0,0,0,연회장,Cass Beer
2024-01-20,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-21,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-22,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-23,22,1,Winter,0,0,0,연회장,Cass Beer
2024-01-24,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-25,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-26,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-27,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-28,0,1,Winter,1,0,1,연회장,Cass Beer
2024-01-29,0,1,Winter,0,0,0,연회장,Cass Beer
2024-01-30,42,1,Winter,0,0,0,연회장,Cass Beer
2024-01-31,0,1,Winter,0,0,0,연회장,Cass Beer
2024-02-01,16,2,Winter,0,0,0,연회장,Cass Beer
2024-02-02,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-03,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-04,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-05,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-06,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-07,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-08,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-09,0,2,Winter,0,1,1,연회장,Cass Beer
2024-02-10,0,2,Winter,1,1,1,연회장,Cass Beer
2024-02-11,0,2,Winter,1,1,1,연회장,Cass Beer
2024-02-12,0,2,Winter,0,1,1,연회장,Cass Beer
2024-02-13,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-14,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-15,106,2,Winter,0,0,0,연회장,Cass Beer
2024-02-16,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-17,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-18,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-19,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-20,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-21,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-22,124,2,Winter,0,0,0,연회장,Cass Beer
2024-02-23,17,2,Winter,0,0,0,연회장,Cass Beer
2024-02-24,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-25,0,2,Winter,1,0,1,연회장,Cass Beer
2024-02-26,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-27,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-28,0,2,Winter,0,0,0,연회장,Cass Beer
2024-02-29,0,2,Winter,0,0,0,연회장,Cass Beer
2024-03-01,0,3,Spring,0,1,1,연회장,Cass Beer
2024-03-02,0,3,Spring,1,0,1,연회장,Cass Beer
2024-03-03,0,3,Spring,1,0,1,연회장,Cass Beer
2024-03-04,0,3,Spring,0,0,0,연회장,Cass Beer
2024-03-05,0,3,Spring,0,0,0,연회장,Cass Beer
2024-03-06,0,3,Spring,0,0,0,연회장,Cass Beer
