영업일자,매출수량,month,season,is_weekend,is_holiday,is_day_off,영업장명,메뉴명
2023-06-21,0,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-22,0,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-23,4,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-24,29,6,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-06-25,6,6,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-06-26,0,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-27,0,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-28,24,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-29,3,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-06-30,8,6,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-01,15,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-02,7,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-03,0,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-04,0,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-05,0,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-06,3,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-07,19,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-08,46,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-09,5,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-10,0,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-11,0,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-12,2,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-13,10,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-14,22,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-15,15,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-16,7,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-17,14,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-18,3,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-19,12,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-20,8,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-21,16,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-22,10,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-23,15,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-24,16,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-25,10,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-26,29,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-27,13,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-28,10,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-07-29,9,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-30,4,7,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-07-31,18,7,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-01,14,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-02,9,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-03,25,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-04,14,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-05,27,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-06,7,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-07,23,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-08,12,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-09,18,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-10,0,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-11,16,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-12,15,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-13,28,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-14,19,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-15,13,8,Summer,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-08-16,9,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-17,10,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-18,8,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-19,19,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-20,14,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-21,4,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-22,0,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-23,5,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-24,13,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-25,27,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-26,1,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-27,39,8,Summer,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-08-28,0,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-29,0,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-30,0,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-08-31,4,8,Summer,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-01,17,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-02,35,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-03,6,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-04,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-05,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-06,2,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-07,5,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-08,8,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-09,31,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-10,4,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-11,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-12,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-13,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-14,36,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-15,7,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-16,15,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-17,2,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-18,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-19,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-20,2,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-21,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-22,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-23,15,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-24,15,9,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-09-25,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-26,0,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-27,5,9,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-09-28,18,9,Autumn,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-09-29,5,9,Autumn,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-09-30,0,9,Autumn,1,1,1,느티나무 셀프BBQ,1인 수저세트
2023-10-01,0,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-02,36,10,Autumn,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-10-03,3,10,Autumn,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-10-04,4,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-05,4,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-06,4,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-07,29,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-08,28,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-09,4,10,Autumn,0,1,1,느티나무 셀프BBQ,1인 수저세트
2023-10-10,2,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-11,3,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-12,2,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-13,6,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-14,17,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-15,4,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-16,0,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-17,0,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-18,8,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-19,20,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-20,19,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-21,16,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-22,25,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-23,0,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-24,0,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-25,16,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-26,10,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-27,14,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-28,12,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-29,26,10,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-10-30,0,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-10-31,5,10,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-01,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-02,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-03,7,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-04,0,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-05,4,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-06,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-07,12,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-08,11,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-09,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-10,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-11,0,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-12,15,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-13,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-14,2,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-15,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-16,7,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-17,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-18,9,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-19,0,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
2023-11-20,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-21,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-22,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-23,6,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-24,0,11,Autumn,0,0,0,느티나무 셀프BBQ,1인 수저세트
2023-11-25,19,11,Autumn,1,0,1,느티나무 셀프BBQ,1인 수저세트
